

txt=block, round, feature_0, feature_1, feature_2, rt, Error, MaxTrialTime, fixationTime, Condition, recommended, selected

2, 10, 15 minutes, $19.95, No sides, 4935, null, 40000, 1164.5970317116783, 2, 0, 0;
2, 10, 15 minutes, $19.95, Drink OR Garlic Bread, 4935, null, 40000, 1164.5970317116783, 2, 0, 1;
2, 10, 15 minutes, $27.95, Drink AND Garlic Bread, 4935, null, 40000, 1164.5970317116783, 2, 0, 0;

2, 11, 15 minutes, $19.95, Drink AND Garlic Bread, 3274, null, 40000, 1502.6400938780268, 2, 0, 0;
2, 11, 15 minutes, $19.95, Drink AND Garlic Bread, 3274, null, 40000, 1502.6400938780268, 2, 0, 1;
2, 11, 30 minutes, $23.95, Drink AND Garlic Bread, 3274, null, 40000, 1502.6400938780268, 2, 0, 0;

2, 12, 45 minutes, $23.95, Drink AND Garlic Bread, 4642, null, 40000, 1267.302540185585, 1, 0, 0;
2, 12, 45 minutes, $19.95, Drink OR Garlic Bread, 4642, null, 40000, 1267.302540185585, 1, 0, 0;
2, 12, 30 minutes, $19.95, Drink AND Garlic Bread, 4642, null, 40000, 1267.302540185585, 1, 0, 1;

2, 13, 30 minutes, $27.95, No sides, 6310, null, 40000, 1342.4343299259897, 1, 0, 0;
2, 13, 15 minutes, $23.95, Drink OR Garlic Bread, 6310, null, 40000, 1342.4343299259897, 1, 0, 1;
2, 13, 45 minutes, $23.95, Drink AND Garlic Bread, 6310, null, 40000, 1342.4343299259897, 1, 0, 0;

2, 14, 15 minutes, $19.95, Drink AND Garlic Bread, 2040, null, 40000, 1720.289514919255, 2, 0, 1;
2, 14, 30 minutes, $23.95, Drink OR Garlic Bread, 2040, null, 40000, 1720.289514919255, 2, 0, 0;
2, 14, 30 minutes, $23.95, Drink AND Garlic Bread, 2040, null, 40000, 1720.289514919255, 2, 0, 0;

2, 15, 30 minutes, $23.95, Drink OR Garlic Bread, 4963, null, 40000, 1243.8150064548302, 2, 0, 0;
2, 15, 30 minutes, $19.95, No sides, 4963, null, 40000, 1243.8150064548302, 2, 0, 0;
2, 15, 30 minutes, $23.95, Drink AND Garlic Bread, 4963, null, 40000, 1243.8150064548302, 2, 0, 1;

2, 16, 15 minutes, $27.95, Drink OR Garlic Bread, 4238, null, 40000, 2681.4993024745318, 2, 0, 0;
2, 16, 30 minutes, $19.95, No sides, 4238, null, 40000, 2681.4993024745318, 2, 0, 0;
2, 16, 15 minutes, $23.95, No sides, 4238, null, 40000, 2681.4993024745318, 2, 0, 1;

2, 17, 45 minutes, $23.95, No sides, 7642, null, 40000, 1820.9244098732293, 1, 0, 0;
2, 17, 45 minutes, $27.95, No sides, 7642, null, 40000, 1820.9244098732293, 1, 0, 0;
2, 17, 30 minutes, $27.95, No sides, 7642, null, 40000, 1820.9244098732293, 1, 0, 1;

2, 18, 45 minutes, $19.95, Drink AND Garlic Bread, 3644, null, 40000, 1548.6850978223106, 1, 0, 0;
2, 18, 30 minutes, $23.95, Drink AND Garlic Bread, 3644, null, 40000, 1548.6850978223106, 1, 0, 0;
2, 18, 15 minutes, $23.95, Drink AND Garlic Bread, 3644, null, 40000, 1548.6850978223106, 1, 0, 1;

2, 19, 30 minutes, $23.95, No sides, 5455, null, 40000, 1135.799454256105, 2, 0, 0;
2, 19, 45 minutes, $27.95, No sides, 5455, null, 40000, 1135.799454256105, 2, 0, 0;
2, 19, 15 minutes, $23.95, Drink AND Garlic Bread, 5455, null, 40000, 1135.799454256105, 2, 0, 1;

2, 20, 30 minutes, $19.95, Drink AND Garlic Bread, 2812, null, 40000, 1221.0852686359053, 2, 0, 1;
2, 20, 30 minutes, $27.95, No sides, 2812, null, 40000, 1221.0852686359053, 2, 0, 0;
2, 20, 45 minutes, $19.95, No sides, 2812, null, 40000, 1221.0852686359053, 2, 0, 0;

2, 21, 15 minutes, $19.95, No sides, 4884, null, 40000, 1319.7080194183875, 2, 0, 0;
2, 21, 45 minutes, $27.95, No sides, 4884, null, 40000, 1319.7080194183875, 2, 0, 0;
2, 21, 45 minutes, $27.95, Drink OR Garlic Bread, 4884, null, 40000, 1319.7080194183875, 2, 0, 1;

2, 22, 45 minutes, $27.95, No sides, 7131, null, 40000, 1413.6026961554662, 2, 0, 0;
2, 22, 15 minutes, $23.95, No sides, 7131, null, 40000, 1413.6026961554662, 2, 0, 0;
2, 22, 45 minutes, $23.95, Drink OR Garlic Bread, 7131, null, 40000, 1413.6026961554662, 2, 0, 1;

2, 23, 15 minutes, $19.95, Drink OR Garlic Bread, 4438, null, 40000, 1736.4751884046982, 1, 0, 1;
2, 23, 30 minutes, $27.95, Drink OR Garlic Bread, 4438, null, 40000, 1736.4751884046982, 1, 0, 0;
2, 23, 45 minutes, $23.95, Drink OR Garlic Bread, 4438, null, 40000, 1736.4751884046982, 1, 0, 0;

2, 24, 45 minutes, $23.95, No sides, 2617, null, 40000, 1499.1193785917405, 1, 0, 0;
2, 24, 30 minutes, $27.95, No sides, 2617, null, 40000, 1499.1193785917405, 1, 0, 0;
2, 24, 15 minutes, $23.95, Drink AND Garlic Bread, 2617, null, 40000, 1499.1193785917405, 1, 0, 1;

3, 0, 15 minutes, $19.95, No sides, 2744, null, 40000, 1521.1190363515825, 2, 0, 0;
3, 0, 15 minutes, $19.95, Drink AND Garlic Bread, 2744, null, 40000, 1521.1190363515825, 2, 0, 1;
3, 0, 30 minutes, $19.95, Drink AND Garlic Bread, 2744, null, 40000, 1521.1190363515825, 2, 0, 0;

3, 1, 15 minutes, $23.95, Drink AND Garlic Bread, 2860, null, 40000, 1768.6916217123517, 1, 0, 1;
3, 1, 15 minutes, $27.95, Drink OR Garlic Bread, 2860, null, 40000, 1768.6916217123517, 1, 0, 0;
3, 1, 30 minutes, $19.95, No sides, 2860, null, 40000, 1768.6916217123517, 1, 0, 0;

3, 2, 30 minutes, $23.95, Drink OR Garlic Bread, 3735, null, 40000, 1881.5104076565722, 2, 0, 0;
3, 2, 30 minutes, $19.95, Drink AND Garlic Bread, 3735, null, 40000, 1881.5104076565722, 2, 0, 1;
3, 2, 15 minutes, $19.95, No sides, 3735, null, 40000, 1881.5104076565722, 2, 0, 0;

3, 3, 45 minutes, $27.95, No sides, 2130, null, 40000, 1229.6630263117354, 2, 0, 0;
3, 3, 15 minutes, $19.95, Drink AND Garlic Bread, 2130, null, 40000, 1229.6630263117354, 2, 0, 1;
3, 3, 30 minutes, $23.95, No sides, 2130, null, 40000, 1229.6630263117354, 2, 0, 0;

3, 4, 45 minutes, $27.95, No sides, 2833, null, 40000, 1151.613748372451, 1, 0, 0;
3, 4, 15 minutes, $19.95, Drink AND Garlic Bread, 2833, null, 40000, 1151.613748372451, 1, 0, 1;
3, 4, 30 minutes, $19.95, Drink AND Garlic Bread, 2833, null, 40000, 1151.613748372451, 1, 0, 0;

3, 5, 45 minutes, $23.95, No sides, 4904, null, 40000, 1819.7284360422018, 2, 0, 0;
3, 5, 45 minutes, $23.95, Drink AND Garlic Bread, 4904, null, 40000, 1819.7284360422018, 2, 0, 0;
3, 5, 30 minutes, $27.95, Drink AND Garlic Bread, 4904, null, 40000, 1819.7284360422018, 2, 0, 1;

3, 6, 45 minutes, $23.95, Drink AND Garlic Bread, 6698, null, 40000, 1072.1557674490273, 2, 0, 1;
3, 6, 45 minutes, $27.95, Drink AND Garlic Bread, 6698, null, 40000, 1072.1557674490273, 2, 0, 0;
3, 6, 45 minutes, $23.95, Drink AND Garlic Bread, 6698, null, 40000, 1072.1557674490273, 2, 0, 0;

3, 7, 30 minutes, $27.95, No sides, 6577, null, 40000, 1055.5156004793266, 2, 0, 0;
3, 7, 45 minutes, $23.95, Drink OR Garlic Bread, 6577, null, 40000, 1055.5156004793266, 2, 0, 1;
3, 7, 30 minutes, $19.95, No sides, 6577, null, 40000, 1055.5156004793266, 2, 0, 0;

3, 8, 15 minutes, $23.95, No sides, 5768, null, 40000, 2336.8516193380938, 1, 0, 0;
3, 8, 15 minutes, $19.95, Drink OR Garlic Bread, 5768, null, 40000, 2336.8516193380938, 1, 0, 1;
3, 8, 15 minutes, $27.95, Drink AND Garlic Bread, 5768, null, 40000, 2336.8516193380938, 1, 0, 0;

3, 9, 30 minutes, $27.95, Drink AND Garlic Bread, 5219, null, 40000, 1139.021339858587, 2, 0, 0;
3, 9, 30 minutes, $23.95, Drink AND Garlic Bread, 5219, null, 40000, 1139.021339858587, 2, 0, 1;
3, 9, 45 minutes, $19.95, Drink OR Garlic Bread, 5219, null, 40000, 1139.021339858587, 2, 0, 0;

3, 10, 30 minutes, $19.95, Drink OR Garlic Bread, 13059, null, 40000, 2501.612127514657, 2, 0, 0;
3, 10, 15 minutes, $27.95, No sides, 13059, null, 40000, 2501.612127514657, 2, 0, 0;
3, 10, 30 minutes, $19.95, Drink AND Garlic Bread, 13059, null, 40000, 2501.612127514657, 2, 0, 1;

3, 11, 30 minutes, $27.95, Drink OR Garlic Bread, 3709, null, 40000, 3759.793587995375, 1, 0, 0;
3, 11, 15 minutes, $27.95, No sides, 3709, null, 40000, 3759.793587995375, 1, 0, 0;
3, 11, 30 minutes, $19.95, Drink AND Garlic Bread, 3709, null, 40000, 3759.793587995375, 1, 0, 1;

3, 12, 30 minutes, $19.95, Drink OR Garlic Bread, 5362, null, 40000, 1149.2118659952916, 2, 0, 0;
3, 12, 15 minutes, $23.95, Drink AND Garlic Bread, 5362, null, 40000, 1149.2118659952916, 2, 0, 1;
3, 12, 45 minutes, $27.95, Drink OR Garlic Bread, 5362, null, 40000, 1149.2118659952916, 2, 0, 0;

3, 13, 15 minutes, $23.95, No sides, 7829, null, 40000, 1318.0703639134779, 1, 0, 0;
3, 13, 15 minutes, $27.95, Drink OR Garlic Bread, 7829, null, 40000, 1318.0703639134779, 1, 0, 0;
3, 13, 15 minutes, $27.95, Drink AND Garlic Bread, 7829, null, 40000, 1318.0703639134779, 1, 0, 1;

3, 14, 45 minutes, $27.95, No sides, 2359, null, 40000, 1411.4710362941728, 1, 0, 0;
3, 14, 30 minutes, $23.95, Drink OR Garlic Bread, 2359, null, 40000, 1411.4710362941728, 1, 0, 0;
3, 14, 45 minutes, $19.95, Drink AND Garlic Bread, 2359, null, 40000, 1411.4710362941728, 1, 0, 1;

3, 15, 30 minutes, $23.95, No sides, 2605, null, 40000, 1119.7915134512712, 2, 0, 0;
3, 15, 15 minutes, $27.95, Drink OR Garlic Bread, 2605, null, 40000, 1119.7915134512712, 2, 0, 0;
3, 15, 15 minutes, $19.95, Drink AND Garlic Bread, 2605, null, 40000, 1119.7915134512712, 2, 0, 1;

3, 16, 15 minutes, $27.95, No sides, 3399, null, 40000, 1568.476934533648, 1, 0, 0;
3, 16, 15 minutes, $23.95, Drink AND Garlic Bread, 3399, null, 40000, 1568.476934533648, 1, 0, 1;
3, 16, 30 minutes, $23.95, No sides, 3399, null, 40000, 1568.476934533648, 1, 0, 0;

3, 17, 30 minutes, $19.95, No sides, 4613, null, 40000, 1196.8270593740563, 1, 0, 0;
3, 17, 45 minutes, $23.95, Drink AND Garlic Bread, 4613, null, 40000, 1196.8270593740563, 1, 0, 0;
3, 17, 15 minutes, $23.95, Drink OR Garlic Bread, 4613, null, 40000, 1196.8270593740563, 1, 0, 1;

3, 18, 45 minutes, $19.95, Drink OR Garlic Bread, 2902, null, 40000, 1842.2103555977105, 2, 0, 0;
3, 18, 15 minutes, $23.95, Drink AND Garlic Bread, 2902, null, 40000, 1842.2103555977105, 2, 0, 1;
3, 18, 45 minutes, $27.95, No sides, 2902, null, 40000, 1842.2103555977105, 2, 0, 0;

3, 19, 15 minutes, $19.95, No sides, 4341, null, 40000, 1140.545167242917, 2, 0, 0;
3, 19, 15 minutes, $19.95, Drink OR Garlic Bread, 4341, null, 40000, 1140.545167242917, 2, 0, 1;
3, 19, 15 minutes, $19.95, Drink OR Garlic Bread, 4341, null, 40000, 1140.545167242917, 2, 0, 0;

3, 20, 15 minutes, $27.95, No sides, 4129, null, 40000, 1389.8487816753195, 2, 0, 0;
3, 20, 45 minutes, $19.95, Drink OR Garlic Bread, 4129, null, 40000, 1389.8487816753195, 2, 0, 1;
3, 20, 30 minutes, $27.95, Drink OR Garlic Bread, 4129, null, 40000, 1389.8487816753195, 2, 0, 0;

3, 21, 45 minutes, $27.95, Drink OR Garlic Bread, 6703, null, 40000, 1693.478600442722, 1, 0, 0;
3, 21, 15 minutes, $19.95, No sides, 6703, null, 40000, 1693.478600442722, 1, 0, 0;
3, 21, 45 minutes, $19.95, Drink AND Garlic Bread, 6703, null, 40000, 1693.478600442722, 1, 0, 1;

3, 22, 15 minutes, $19.95, No sides, 4713, null, 40000, 1558.5913150852205, 2, 0, 0;
3, 22, 30 minutes, $19.95, No sides, 4713, null, 40000, 1558.5913150852205, 2, 0, 0;
3, 22, 15 minutes, $19.95, Drink OR Garlic Bread, 4713, null, 40000, 1558.5913150852205, 2, 0, 1;

3, 23, 45 minutes, $27.95, No sides, 5004, null, 40000, 1524.028548188808, 1, 0, 0;
3, 23, 15 minutes, $23.95, No sides, 5004, null, 40000, 1524.028548188808, 1, 0, 1;
3, 23, 45 minutes, $23.95, Drink OR Garlic Bread, 5004, null, 40000, 1524.028548188808, 1, 0, 0;

3, 24, 45 minutes, $19.95, No sides, 2215, null, 40000, 1168.8846265912005, 2, 0, 0;
3, 24, 15 minutes, $23.95, No sides, 2215, null, 40000, 1168.8846265912005, 2, 0, 1;
3, 24, 45 minutes, $27.95, No sides, 2215, null, 40000, 1168.8846265912005, 2, 0, 0;

4, 0, 30 minutes, $23.95, Drink OR Garlic Bread, 4507, null, 40000, 1221.5367731458855, 1, 0, 0;
4, 0, 45 minutes, $19.95, Drink AND Garlic Bread, 4507, null, 40000, 1221.5367731458855, 1, 0, 1;
4, 0, 45 minutes, $27.95, Drink OR Garlic Bread, 4507, null, 40000, 1221.5367731458855, 1, 0, 0;

4, 1, 30 minutes, $19.95, No sides, 6798, null, 40000, 2711.0855518089265, 1, 0, 1;
4, 1, 30 minutes, $27.95, No sides, 6798, null, 40000, 2711.0855518089265, 1, 0, 0;
4, 1, 45 minutes, $23.95, Drink OR Garlic Bread, 6798, null, 40000, 2711.0855518089265, 1, 0, 0;

4, 2, 45 minutes, $19.95, Drink AND Garlic Bread, 5414, null, 40000, 2265.037016612274, 2, 0, 1;
4, 2, 45 minutes, $23.95, Drink AND Garlic Bread, 5414, null, 40000, 2265.037016612274, 2, 0, 0;
4, 2, 30 minutes, $27.95, No sides, 5414, null, 40000, 2265.037016612274, 2, 0, 0;

4, 3, 30 minutes, $23.95, Drink OR Garlic Bread, 3365, null, 40000, 2028.784036013043, 1, 0, 0;
4, 3, 30 minutes, $23.95, Drink AND Garlic Bread, 3365, null, 40000, 2028.784036013043, 1, 0, 0;
4, 3, 15 minutes, $19.95, Drink AND Garlic Bread, 3365, null, 40000, 2028.784036013043, 1, 0, 1;

4, 4, 15 minutes, $27.95, No sides, 8303, null, 40000, 1622.2405676760502, 1, 0, 0;
4, 4, 15 minutes, $27.95, Drink AND Garlic Bread, 8303, null, 40000, 1622.2405676760502, 1, 0, 1;
4, 4, 30 minutes, $27.95, Drink AND Garlic Bread, 8303, null, 40000, 1622.2405676760502, 1, 0, 0;

4, 5, 15 minutes, $19.95, Drink AND Garlic Bread, 5980, null, 40000, 1209.3423257150107, 1, 0, 1;
4, 5, 45 minutes, $19.95, Drink AND Garlic Bread, 5980, null, 40000, 1209.3423257150107, 1, 0, 0;
4, 5, 15 minutes, $23.95, No sides, 5980, null, 40000, 1209.3423257150107, 1, 0, 0;

4, 6, 45 minutes, $23.95, Drink AND Garlic Bread, 11034, null, 40000, 1071.0822233228885, 2, 0, 0;
4, 6, 30 minutes, $19.95, Drink OR Garlic Bread, 11034, null, 40000, 1071.0822233228885, 2, 0, 1;
4, 6, 30 minutes, $27.95, Drink AND Garlic Bread, 11034, null, 40000, 1071.0822233228885, 2, 0, 0;

4, 7, 30 minutes, $23.95, Drink OR Garlic Bread, 2411, null, 40000, 1239.2116772314823, 2, 0, 0;
4, 7, 15 minutes, $19.95, Drink AND Garlic Bread, 2411, null, 40000, 1239.2116772314823, 2, 0, 1;
4, 7, 45 minutes, $23.95, Drink AND Garlic Bread, 2411, null, 40000, 1239.2116772314823, 2, 0, 0;

4, 8, 45 minutes, $23.95, Drink AND Garlic Bread, 4922, null, 40000, 1347.8106900607886, 2, 0, 1;
4, 8, 45 minutes, $27.95, Drink AND Garlic Bread, 4922, null, 40000, 1347.8106900607886, 2, 0, 0;
4, 8, 30 minutes, $27.95, Drink OR Garlic Bread, 4922, null, 40000, 1347.8106900607886, 2, 0, 0;

4, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 3059, null, 40000, 1484.1013703139122, 1, 0, 0;
4, 9, 15 minutes, $19.95, Drink OR Garlic Bread, 3059, null, 40000, 1484.1013703139122, 1, 0, 1;
4, 9, 30 minutes, $27.95, Drink OR Garlic Bread, 3059, null, 40000, 1484.1013703139122, 1, 0, 0;

4, 10, 15 minutes, $27.95, No sides, 3577, null, 40000, 1440.0181191482936, 2, 0, 0;
4, 10, 30 minutes, $23.95, No sides, 3577, null, 40000, 1440.0181191482936, 2, 0, 0;
4, 10, 30 minutes, $19.95, Drink OR Garlic Bread, 3577, null, 40000, 1440.0181191482936, 2, 0, 1;

4, 11, 15 minutes, $19.95, Drink AND Garlic Bread, 3033, null, 40000, 1012.9177176401001, 1, 0, 1;
4, 11, 30 minutes, $23.95, Drink OR Garlic Bread, 3033, null, 40000, 1012.9177176401001, 1, 0, 0;
4, 11, 45 minutes, $27.95, Drink OR Garlic Bread, 3033, null, 40000, 1012.9177176401001, 1, 0, 0;

4, 12, 45 minutes, $19.95, No sides, 6700, null, 40000, 1914.802867862717, 1, 0, 0;
4, 12, 15 minutes, $27.95, Drink OR Garlic Bread, 6700, null, 40000, 1914.802867862717, 1, 0, 1;
4, 12, 15 minutes, $27.95, Drink OR Garlic Bread, 6700, null, 40000, 1914.802867862717, 1, 0, 0;

4, 13, 15 minutes, $19.95, No sides, 3493, null, 40000, 1072.238375144314, 1, 0, 0;
4, 13, 45 minutes, $23.95, Drink OR Garlic Bread, 3493, null, 40000, 1072.238375144314, 1, 0, 0;
4, 13, 30 minutes, $23.95, Drink OR Garlic Bread, 3493, null, 40000, 1072.238375144314, 1, 0, 1;

4, 14, 45 minutes, $23.95, No sides, 3028, null, 40000, 1035.8922297362465, 1, 0, 0;
4, 14, 45 minutes, $19.95, Drink OR Garlic Bread, 3028, null, 40000, 1035.8922297362465, 1, 0, 0;
4, 14, 15 minutes, $19.95, Drink AND Garlic Bread, 3028, null, 40000, 1035.8922297362465, 1, 0, 1;

4, 15, 30 minutes, $23.95, No sides, 4102, null, 40000, 1830.2059832416805, 2, 0, 0;
4, 15, 15 minutes, $27.95, No sides, 4102, null, 40000, 1830.2059832416805, 2, 0, 0;
4, 15, 45 minutes, $19.95, Drink OR Garlic Bread, 4102, null, 40000, 1830.2059832416805, 2, 0, 1;

4, 16, 30 minutes, $23.95, No sides, 6172, null, 40000, 1158.2210055973349, 1, 0, 0;
4, 16, 45 minutes, $23.95, Drink AND Garlic Bread, 6172, null, 40000, 1158.2210055973349, 1, 0, 0;
4, 16, 15 minutes, $23.95, Drink OR Garlic Bread, 6172, null, 40000, 1158.2210055973349, 1, 0, 1;

4, 17, 45 minutes, $27.95, Drink OR Garlic Bread, 6253, null, 40000, 1092.2944215407422, 1, 0, 0;
4, 17, 45 minutes, $27.95, Drink AND Garlic Bread, 6253, null, 40000, 1092.2944215407422, 1, 0, 0;
4, 17, 30 minutes, $19.95, Drink OR Garlic Bread, 6253, null, 40000, 1092.2944215407422, 1, 0, 1;

4, 18, 45 minutes, $19.95, Drink AND Garlic Bread, 4157, null, 40000, 1491.6923009078607, 1, 0, 1;
4, 18, 45 minutes, $19.95, Drink OR Garlic Bread, 4157, null, 40000, 1491.6923009078607, 1, 0, 0;
4, 18, 45 minutes, $23.95, No sides, 4157, null, 40000, 1491.6923009078607, 1, 0, 0;

4, 19, 45 minutes, $27.95, Drink OR Garlic Bread, 5511, null, 40000, 1562.3018416987559, 2, 0, 0;
4, 19, 45 minutes, $23.95, Drink OR Garlic Bread, 5511, null, 40000, 1562.3018416987559, 2, 0, 1;
4, 19, 30 minutes, $19.95, No sides, 5511, null, 40000, 1562.3018416987559, 2, 0, 0;

4, 20, 30 minutes, $23.95, Drink AND Garlic Bread, 3962, null, 40000, 1476.4436938855406, 2, 0, 1;
4, 20, 15 minutes, $27.95, Drink OR Garlic Bread, 3962, null, 40000, 1476.4436938855406, 2, 0, 0;
4, 20, 30 minutes, $27.95, No sides, 3962, null, 40000, 1476.4436938855406, 2, 0, 0;

4, 21, 45 minutes, $19.95, Drink AND Garlic Bread, 3267, null, 40000, 1039.0100897114, 2, 0, 0;
4, 21, 15 minutes, $19.95, Drink AND Garlic Bread, 3267, null, 40000, 1039.0100897114, 2, 0, 1;
4, 21, 45 minutes, $27.95, Drink AND Garlic Bread, 3267, null, 40000, 1039.0100897114, 2, 0, 0;

4, 22, 30 minutes, $23.95, Drink AND Garlic Bread, 3548, null, 40000, 1476.6439936191373, 2, 0, 1;
4, 22, 45 minutes, $19.95, Drink AND Garlic Bread, 3548, null, 40000, 1476.6439936191373, 2, 0, 0;
4, 22, 45 minutes, $23.95, No sides, 3548, null, 40000, 1476.6439936191373, 2, 0, 0;

4, 23, 15 minutes, $27.95, Drink OR Garlic Bread, 4927, null, 40000, 1715.3295770836723, 1, 0, 1;
4, 23, 30 minutes, $27.95, Drink OR Garlic Bread, 4927, null, 40000, 1715.3295770836723, 1, 0, 0;
4, 23, 15 minutes, $27.95, Drink OR Garlic Bread, 4927, null, 40000, 1715.3295770836723, 1, 0, 0;

4, 24, 30 minutes, $27.95, Drink OR Garlic Bread, 3077, null, 40000, 1011.7232230530423, 2, 0, 0;
4, 24, 30 minutes, $27.95, No sides, 3077, null, 40000, 1011.7232230530423, 2, 0, 0;
4, 24, 30 minutes, $23.95, Drink OR Garlic Bread, 3077, null, 40000, 1011.7232230530423, 2, 0, 1;

5, 0, 45 minutes, $27.95, No sides, 5063, null, 40000, 1689.8795977353107, 2, 0, 0;
5, 0, 30 minutes, $27.95, Drink AND Garlic Bread, 5063, null, 40000, 1689.8795977353107, 2, 0, 0;
5, 0, 45 minutes, $19.95, Drink AND Garlic Bread, 5063, null, 40000, 1689.8795977353107, 2, 0, 1;

5, 1, 15 minutes, $19.95, Drink OR Garlic Bread, 5153, null, 40000, 1906.1070711280972, 1, 0, 0;
5, 1, 30 minutes, $23.95, Drink AND Garlic Bread, 5153, null, 40000, 1906.1070711280972, 1, 0, 0;
5, 1, 30 minutes, $19.95, Drink AND Garlic Bread, 5153, null, 40000, 1906.1070711280972, 1, 0, 1;

5, 2, 15 minutes, $19.95, No sides, 4345, null, 40000, 1245.7564562713383, 1, 0, 0;
5, 2, 30 minutes, $27.95, No sides, 4345, null, 40000, 1245.7564562713383, 1, 0, 0;
5, 2, 30 minutes, $23.95, Drink OR Garlic Bread, 4345, null, 40000, 1245.7564562713383, 1, 0, 1;

5, 3, 15 minutes, $19.95, Drink OR Garlic Bread, 4881, null, 40000, 2223.859364218806, 1, 0, 0;
5, 3, 30 minutes, $27.95, No sides, 4881, null, 40000, 2223.859364218806, 1, 0, 0;
5, 3, 15 minutes, $19.95, Drink AND Garlic Bread, 4881, null, 40000, 2223.859364218806, 1, 0, 1;

5, 4, 30 minutes, $27.95, Drink AND Garlic Bread, 5281, null, 40000, 2262.056936579629, 1, 0, 1;
5, 4, 30 minutes, $23.95, No sides, 5281, null, 40000, 2262.056936579629, 1, 0, 0;
5, 4, 15 minutes, $27.95, No sides, 5281, null, 40000, 2262.056936579629, 1, 0, 0;

5, 5, 15 minutes, $23.95, Drink AND Garlic Bread, 4487, null, 40000, 1844.002249154899, 1, 0, 1;
5, 5, 15 minutes, $27.95, No sides, 4487, null, 40000, 1844.002249154899, 1, 0, 0;
5, 5, 15 minutes, $19.95, No sides, 4487, null, 40000, 1844.002249154899, 1, 0, 0;

5, 6, 15 minutes, $19.95, Drink OR Garlic Bread, 3927, null, 40000, 1674.7458950143819, 1, 0, 1;
5, 6, 45 minutes, $27.95, No sides, 3927, null, 40000, 1674.7458950143819, 1, 0, 0;
5, 6, 30 minutes, $23.95, No sides, 3927, null, 40000, 1674.7458950143819, 1, 0, 0;

5, 7, 45 minutes, $27.95, Drink AND Garlic Bread, 7412, null, 40000, 1845.78837139156, 2, 0, 1;
5, 7, 15 minutes, $19.95, No sides, 7412, null, 40000, 1845.78837139156, 2, 0, 0;
5, 7, 45 minutes, $27.95, Drink OR Garlic Bread, 7412, null, 40000, 1845.78837139156, 2, 0, 0;

5, 8, 45 minutes, $19.95, Drink AND Garlic Bread, 4799, null, 40000, 1986.1010797619156, 2, 0, 1;
5, 8, 30 minutes, $19.95, Drink OR Garlic Bread, 4799, null, 40000, 1986.1010797619156, 2, 0, 0;
5, 8, 30 minutes, $19.95, No sides, 4799, null, 40000, 1986.1010797619156, 2, 0, 0;

5, 9, 15 minutes, $27.95, No sides, 9592, null, 40000, 2187.5756405014736, 1, 0, 0;
5, 9, 30 minutes, $23.95, Drink OR Garlic Bread, 9592, null, 40000, 2187.5756405014736, 1, 0, 1;
5, 9, 15 minutes, $19.95, No sides, 9592, null, 40000, 2187.5756405014736, 1, 0, 0;

5, 10, 30 minutes, $19.95, No sides, 4981, null, 40000, 1491.9939171503402, 2, 0, 0;
5, 10, 15 minutes, $27.95, Drink AND Garlic Bread, 4981, null, 40000, 1491.9939171503402, 2, 0, 1;
5, 10, 45 minutes, $23.95, Drink AND Garlic Bread, 4981, null, 40000, 1491.9939171503402, 2, 0, 0;

5, 11, 30 minutes, $23.95, Drink OR Garlic Bread, 7972, null, 40000, 2170.0055900453963, 2, 0, 0;
5, 11, 15 minutes, $27.95, Drink OR Garlic Bread, 7972, null, 40000, 2170.0055900453963, 2, 0, 0;
5, 11, 30 minutes, $23.95, Drink OR Garlic Bread, 7972, null, 40000, 2170.0055900453963, 2, 0, 1;

5, 12, 15 minutes, $23.95, Drink AND Garlic Bread, 3266, null, 40000, 1352.8549138834173, 1, 0, 1;
5, 12, 45 minutes, $27.95, Drink AND Garlic Bread, 3266, null, 40000, 1352.8549138834173, 1, 0, 0;
5, 12, 45 minutes, $19.95, Drink AND Garlic Bread, 3266, null, 40000, 1352.8549138834173, 1, 0, 0;

5, 13, 15 minutes, $27.95, Drink AND Garlic Bread, 7704, null, 40000, 2098.561066719122, 1, 0, 0;
5, 13, 30 minutes, $19.95, Drink AND Garlic Bread, 7704, null, 40000, 2098.561066719122, 1, 0, 1;
5, 13, 15 minutes, $23.95, Drink OR Garlic Bread, 7704, null, 40000, 2098.561066719122, 1, 0, 0;

5, 14, 30 minutes, $23.95, Drink AND Garlic Bread, 5192, null, 40000, 1012.3708841784324, 2, 0, 0;
5, 14, 30 minutes, $19.95, Drink AND Garlic Bread, 5192, null, 40000, 1012.3708841784324, 2, 0, 1;
5, 14, 15 minutes, $23.95, No sides, 5192, null, 40000, 1012.3708841784324, 2, 0, 0;

5, 15, 45 minutes, $23.95, Drink AND Garlic Bread, 4014, null, 40000, 1185.36742170481, 1, 0, 0;
5, 15, 30 minutes, $19.95, Drink AND Garlic Bread, 4014, null, 40000, 1185.36742170481, 1, 0, 1;
5, 15, 30 minutes, $19.95, Drink AND Garlic Bread, 4014, null, 40000, 1185.36742170481, 1, 0, 0;

5, 16, 45 minutes, $19.95, No sides, 5139, null, 40000, 2427.6689408115135, 2, 0, 0;
